Run	Real_ratio	Bp	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
328	1.2202	10000	open_chromatin_state_3	879075	29480396	85195	9.69	3034955	10.29	0.9414	12	0	316	*
328	1.0334	10000	open_chromatin_state_4	879075	29480396	135441	15.41	4630509	15.71	0.9809	110	0	218	
328	1.0076	10000	open_chromatin_state_5	879075	29480396	107521	12.23	4310879	14.62	0.8364	152	0	176	
328	1.0748	10000	open_chromatin_state_6	879075	29480396	87885	10.00	3219465	10.92	0.9155	103	0	225	
328	1.1448	10000	open_chromatin_state_7	879075	29480396	120251	13.68	3007699	10.20	1.3408	77	0	251	
328	0.7367	10000	open_chromatin_state_8	879075	29480396	73383	8.35	2327067	7.89	1.0575	294	0	34	
328	0.2011	10000	open_chromatin_state_9	879075	29480396	62833	7.15	2614367	8.87	0.8060	328	0	0	*****
328	1.1566	10000	protein	879075	29480396	410515	46.70	13189264	44.74	1.0438	1	0	327	**
328	0.8835	10000	pseudogene	879075	29480396	10287	1.17	215216	0.73	1.6030	190	0	138	
328	0.9621	10000	pseudogenic_exon	879075	29480396	9668	1.10	197819	0.67	1.6390	165	0	163	
328	0.8835	10000	pseudogenic_transcript	879075	29480396	10287	1.17	215216	0.73	1.6030	190	0	138	
328	0.7181	10000	satellite	879075	29480396	46406	5.28	1857516	6.30	0.8378	327	0	1	**
328	0.0000	10000	snRNA	879075	29480396	0	0.00	337	0.00	0.0000	21	307	0	
328	0.0000	10000	snoRNA	879075	29480396	0	0.00	2174	0.01	0.0000	100	228	0	
328	0.1837	10000	tRNA	879075	29480396	1600	0.18	13740	0.05	3.9052	303	0	25	
328	1.1495	10000	three_prime_UTR	879075	29480396	39825	4.53	1277919	4.33	1.0451	15	0	313	*
328	0.6048	10000	transposable_element	879075	29480396	123810	14.08	4947435	16.78	0.8392	327	0	1	**
328	0.4205	10000	transposable_element_gene	879075	29480396	35346	4.02	1663064	5.64	0.7128	325	0	3	**
328	0.6098	10000	transposon_fragment	879075	29480396	122074	13.89	4820303	16.35	0.8493	327	0	1	**
329	1.1276	10000	CDS	900000	29459471	246077	27.34	8630257	29.30	0.9333	4	0	325	*
329	1.2774	10000	DNA_replication_origin	900000	29459471	32966	3.66	1027424	3.49	1.0503	92	0	237	
329	1.0771	10000	DNAseI_hypersensitive_site	900000	29459471	108051	12.01	3869275	13.13	0.9141	51	0	278	
329	1.0223	10000	exon	900000	29459471	378291	42.03	12226592	41.50	1.0128	117	1	211	
329	1.0341	10000	five_prime_UTR	900000	29459471	22394	2.49	826733	2.81	0.8866	128	0	201	
329	1.1447	10000	gene	900000	29459471	430199	47.80	15573570	52.86	0.9042	0	0	329	*****
329	1.0783	10000	mRNA	900000	29459471	497543	55.28	17080882	57.98	0.9535	7	0	322	*
329	1.2578	10000	miRNA	900000	29459471	340	0.04	8996	0.03	1.2371	86	0	243	
329	0.5390	10000	ncRNA	900000	29459471	6726	0.75	176970	0.60	1.2441	238	0	91	
329	1.0382	10000	open_chromatin_state_1	900000	29459471	88935	9.88	3358665	11.40	0.8667	125	0	204	
329	1.2968	10000	open_chromatin_state_2	900000	29459471	86482	9.61	3007832	10.21	0.9411	3	0	326	**
329	1.2202	10000	open_chromatin_state_3	900000	29459471	90468	10.05	3029682	10.28	0.9774	12	0	317	*
329	1.0334	10000	open_chromatin_state_4	900000	29459471	159278	17.70	4606672	15.64	1.1318	111	0	218	
329	1.0076	10000	open_chromatin_state_5	900000	29459471	137764	15.31	4280636	14.53	1.0534	153	0	176	
329	1.0748	10000	open_chromatin_state_6	900000	29459471	85992	9.55	3221358	10.93	0.8738	103	0	226	
329	1.1448	10000	open_chromatin_state_7	900000	29459471	69056	7.67	3058894	10.38	0.7390	77	0	252	
329	0.7367	10000	open_chromatin_state_8	900000	29459471	82207	9.13	2318243	7.87	1.1607	295	0	34	
329	0.2011	10000	open_chromatin_state_9	900000	29459471	99818	11.09	2577382	8.75	1.2677	329	0	0	*****
329	1.1566	10000	protein	900000	29459471	359478	39.94	13240301	44.94	0.8887	1	0	328	**
329	0.8835	10000	pseudogene	900000	29459471	6482	0.72	219021	0.74	0.9687	191	0	138	
329	0.9621	10000	pseudogenic_exon	900000	29459471	6179	0.69	201308	0.68	1.0047	166	0	163	
329	0.8835	10000	pseudogenic_transcript	900000	29459471	6482	0.72	219021	0.74	0.9687	191	0	138	
329	0.7181	10000	satellite	900000	29459471	74358	8.26	1829564	6.21	1.3303	328	0	1	**
329	0.0000	10000	snRNA	900000	29459471	0	0.00	337	0.00	0.0000	21	308	0	
329	0.0000	10000	snoRNA	900000	29459471	0	0.00	2174	0.01	0.0000	100	229	0	
329	0.1837	10000	tRNA	900000	29459471	0	0.00	15340	0.05	0.0000	303	0	26	
329	1.1495	10000	three_prime_UTR	900000	29459471	34500	3.83	1283244	4.36	0.8800	15	0	314	*
329	0.6048	10000	transposable_element	900000	29459471	170461	18.94	4900784	16.64	1.1385	328	0	1	**
329	0.4205	10000	transposable_element_gene	900000	29459471	74720	8.30	1623690	5.51	1.5063	326	0	3	**
329	0.6098	10000	transposon_fragment	900000	29459471	168387	18.71	4773990	16.21	1.1545	328	0	1	**
330	1.1276	10000	CDS	895641	29463830	267353	29.85	8608981	29.22	1.0216	4	0	326	*
330	1.2774	10000	DNA_replication_origin	895641	29463830	37059	4.14	1023331	3.47	1.1913	92	0	238	
330	1.0771	10000	DNAseI_hypersensitive_site	895641	29463830	111190	12.41	3866136	13.12	0.9461	51	0	279	
330	1.0223	10000	exon	895641	29463830	384994	42.99	12219889	41.47	1.0364	118	1	211	
330	1.0341	10000	five_prime_UTR	895641	29463830	24132	2.69	824995	2.80	0.9623	128	0	202	
330	1.1447	10000	gene	895641	29463830	469790	52.45	15533979	52.72	0.9949	0	0	330	*****
330	1.0783	10000	mRNA	895641	29463830	526452	58.78	17051973	57.87	1.0156	7	0	323	*
330	1.2578	10000	miRNA	895641	29463830	713	0.08	8623	0.03	2.7201	87	0	243	
330	0.5390	10000	ncRNA	895641	29463830	2624	0.29	181072	0.61	0.4767	238	0	92	
330	1.0382	10000	open_chromatin_state_1	895641	29463830	81136	9.06	3366464	11.43	0.7929	125	0	205	
330	1.2968	10000	open_chromatin_state_2	895641	29463830	88553	9.89	3005761	10.20	0.9692	3	0	327	**
330	1.2202	10000	open_chromatin_state_3	895641	29463830	77068	8.60	3043082	10.33	0.8331	12	0	318	*
330	1.0334	10000	open_chromatin_state_4	895641	29463830	153858	17.18	4612092	15.65	1.0974	112	0	218	
330	1.0076	10000	open_chromatin_state_5	895641	29463830	132152	14.76	4286248	14.55	1.0143	154	0	176	
330	1.0748	10000	open_chromatin_state_6	895641	29463830	114231	12.75	3193119	10.84	1.1769	104	0	226	
330	1.1448	10000	open_chromatin_state_7	895641	29463830	94210	10.52	3033740	10.30	1.0216	77	0	253	
330	0.7367	10000	open_chromatin_state_8	895641	29463830	63726	7.12	2336724	7.93	0.8971	296	0	34	
330	0.2011	10000	open_chromatin_state_9	895641	29463830	90707	10.13	2586493	8.78	1.1537	330	0	0	*****
330	1.1566	10000	protein	895641	29463830	402896	44.98	13196883	44.79	1.0043	1	0	329	**
330	0.8835	10000	pseudogene	895641	29463830	7771	0.87	217732	0.74	1.1741	192	0	138	
330	0.9621	10000	pseudogenic_exon	895641	29463830	7771	0.87	199716	0.68	1.2800	167	0	163	
330	0.8835	10000	pseudogenic_transcript	895641	29463830	7771	0.87	217732	0.74	1.1741	192	0	138	
330	0.7181	10000	satellite	895641	29463830	53749	6.00	1850173	6.28	0.9557	329	0	1	**
330	0.0000	10000	snRNA	895641	29463830	0	0.00	337	0.00	0.0000	21	309	0	
330	0.0000	10000	snoRNA	895641	29463830	0	0.00	2174	0.01	0.0000	100	230	0	
330	0.1837	10000	tRNA	895641	29463830	0	0.00	15340	0.05	0.0000	303	0	27	
330	1.1495	10000	three_prime_UTR	895641	29463830	38727	4.32	1279017	4.34	0.9961	15	0	315	*
330	0.6048	10000	transposable_element	895641	29463830	171301	19.13	4899944	16.63	1.1501	329	0	1	**
330	0.4205	10000	transposable_element_gene	895641	29463830	58683	6.55	1639727	5.57	1.1773	327	0	3	**
330	0.6098	10000	transposon_fragment	895641	29463830	165551	18.48	4776826	16.21	1.1401	329	0	1	**
331	1.1276	10000	CDS	880096	29479375	232189	26.38	8644145	29.32	0.8997	4	0	327	*
331	1.2774	10000	DNA_replication_origin	880096	29479375	18895	2.15	1041495	3.53	0.6077	92	0	239	
331	1.0771	10000	DNAseI_hypersensitive_site	880096	29479375	104536	11.88	3872790	13.14	0.9041	51	0	280	
331	1.0223	10000	exon	880096	29479375	355370	40.38	12249513	41.55	0.9717	118	1	212	
331	1.0341	10000	five_prime_UTR	880096	29479375	22539	2.56	826588	2.80	0.9133	128	0	203	
331	1.1447	10000	gene	880096	29479375	425597	48.36	15578172	52.84	0.9151	0	0	331	*****
331	1.0783	10000	mRNA	880096	29479375	474401	53.90	17104024	58.02	0.9290	7	0	324	*
331	1.2578	10000	miRNA	880096	29479375	190	0.02	9146	0.03	0.6958	87	0	244	
331	0.5390	10000	ncRNA	880096	29479375	14512	1.65	169184	0.57	2.8731	239	0	92	
331	1.0382	10000	open_chromatin_state_1	880096	29479375	88351	10.04	3359249	11.40	0.8810	125	0	206	
331	1.2968	10000	open_chromatin_state_2	880096	29479375	77053	8.76	3017261	10.24	0.8554	3	0	328	**
331	1.2202	10000	open_chromatin_state_3	880096	29479375	82573	9.38	3037577	10.30	0.9105	12	0	319	*
331	1.0334	10000	open_chromatin_state_4	880096	29479375	130144	14.79	4635806	15.73	0.9403	112	0	219	
331	1.0076	10000	open_chromatin_state_5	880096	29479375	144267	16.39	4274133	14.50	1.1306	155	0	176	
331	1.0748	10000	open_chromatin_state_6	880096	29479375	96406	10.95	3210944	10.89	1.0057	104	0	227	
331	1.1448	10000	open_chromatin_state_7	880096	29479375	80545	9.15	3047405	10.34	0.8853	77	0	254	
331	0.7367	10000	open_chromatin_state_8	880096	29479375	88329	10.04	2312121	7.84	1.2796	297	0	34	
331	0.2011	10000	open_chromatin_state_9	880096	29479375	92428	10.50	2584772	8.77	1.1978	331	0	0	*****
331	1.1566	10000	protein	880096	29479375	354139	40.24	13245640	44.93	0.8955	1	0	330	**
331	0.8835	10000	pseudogene	880096	29479375	15858	1.80	209645	0.71	2.5337	193	0	138	
331	0.9621	10000	pseudogenic_exon	880096	29479375	13855	1.57	193632	0.66	2.3967	168	0	163	
331	0.8835	10000	pseudogenic_transcript	880096	29479375	15858	1.80	209645	0.71	2.5337	193	0	138	
331	0.7181	10000	satellite	880096	29479375	59144	6.72	1844778	6.26	1.0739	330	0	1	**
331	0.0000	10000	snRNA	880096	29479375	0	0.00	337	0.00	0.0000	21	310	0	
331	0.0000	10000	snoRNA	880096	29479375	163	0.02	2011	0.01	2.7150	101	230	0	
331	0.1837	10000	tRNA	880096	29479375	475	0.05	14865	0.05	1.0703	304	0	27	
331	1.1495	10000	three_prime_UTR	880096	29479375	36050	4.10	1281694	4.35	0.9421	15	0	316	*
331	0.6048	10000	transposable_element	880096	29479375	174175	19.79	4897070	16.61	1.1913	330	0	1	**
331	0.4205	10000	transposable_element_gene	880096	29479375	59364	6.75	1639046	5.56	1.2132	328	0	3	**
331	0.6098	10000	transposon_fragment	880096	29479375	169708	19.28	4772669	16.19	1.1910	330	0	1	**
332	1.1276	10000	CDS	886694	29472777	262479	29.60	8613855	29.23	1.0128	4	0	328	*
332	1.2774	10000	DNA_replication_origin	886694	29472777	42561	4.80	1017829	3.45	1.3899	93	0	239	
332	1.0771	10000	DNAseI_hypersensitive_site	886694	29472777	132591	14.95	3844735	13.05	1.1463	52	0	280	
332	1.0223	10000	exon	886694	29472777	352702	39.78	12252181	41.57	0.9568	118	1	213	
332	1.0341	10000	five_prime_UTR	886694	29472777	26111	2.94	823016	2.79	1.0545	129	0	203	
332	1.1447	10000	gene	886694	29472777	486157	54.83	15517612	52.65	1.0414	0	0	332	*****
332	1.0783	10000	mRNA	886694	29472777	508540	57.35	17069885	57.92	0.9902	7	0	325	*
332	1.2578	10000	miRNA	886694	29472777	674	0.08	8662	0.03	2.5864	88	0	244	
332	0.5390	10000	ncRNA	886694	29472777	5661	0.64	178035	0.60	1.0569	240	0	92	
332	1.0382	10000	open_chromatin_state_1	886694	29472777	114969	12.97	3332631	11.31	1.1467	126	0	206	
332	1.2968	10000	open_chromatin_state_2	886694	29472777	96399	10.87	2997915	10.17	1.0688	3	0	329	**
332	1.2202	10000	open_chromatin_state_3	886694	29472777	99330	11.20	3020820	10.25	1.0930	12	0	320	*
332	1.0334	10000	open_chromatin_state_4	886694	29472777	135770	15.31	4630180	15.71	0.9747	112	0	220	
332	1.0076	10000	open_chromatin_state_5	886694	29472777	129915	14.65	4288485	14.55	1.0069	155	0	177	
332	1.0748	10000	open_chromatin_state_6	886694	29472777	78063	8.80	3229287	10.96	0.8035	104	0	228	
332	1.1448	10000	open_chromatin_state_7	886694	29472777	78444	8.85	3049506	10.35	0.8550	77	0	255	
332	0.7367	10000	open_chromatin_state_8	886694	29472777	90768	10.24	2309682	7.84	1.3063	298	0	34	
332	0.2011	10000	open_chromatin_state_9	886694	29472777	63036	7.11	2614164	8.87	0.8015	332	0	0	*****
332	1.1566	10000	protein	886694	29472777	413291	46.61	13186488	44.74	1.0418	1	0	331	**
332	0.8835	10000	pseudogene	886694	29472777	7153	0.81	218350	0.74	1.0889	194	0	138	
332	0.9621	10000	pseudogenic_exon	886694	29472777	7037	0.79	200450	0.68	1.1669	169	0	163	
332	0.8835	10000	pseudogenic_transcript	886694	29472777	7153	0.81	218350	0.74	1.0889	194	0	138	
332	0.7181	10000	satellite	886694	29472777	81156	9.15	1822766	6.18	1.4799	331	0	1	**
332	0.0000	10000	snRNA	886694	29472777	0	0.00	337	0.00	0.0000	21	311	0	
332	0.0000	10000	snoRNA	886694	29472777	166	0.02	2008	0.01	2.7478	102	230	0	
332	0.1837	10000	tRNA	886694	29472777	409	0.05	14931	0.05	0.9105	305	0	27	
332	1.1495	10000	three_prime_UTR	886694	29472777	37792	4.26	1279952	4.34	0.9814	15	0	317	*
332	0.6048	10000	transposable_element	886694	29472777	116495	13.14	4954750	16.81	0.7815	331	0	1	**
332	0.4205	10000	transposable_element_gene	886694	29472777	26722	3.01	1671688	5.67	0.5313	329	0	3	**
332	0.6098	10000	transposon_fragment	886694	29472777	113769	12.83	4828608	16.38	0.7832	331	0	1	**
333	1.1276	10000	CDS	890783	29468688	256976	28.85	8619358	29.25	0.9863	4	0	329	*
333	1.2774	10000	DNA_replication_origin	890783	29468688	55808	6.27	1004582	3.41	1.8378	94	0	239	
333	1.0771	10000	DNAseI_hypersensitive_site	890783	29468688	139976	15.71	3837350	13.02	1.2067	53	0	280	
333	1.0223	10000	exon	890783	29468688	374436	42.03	12230447	41.50	1.0128	118	1	214	
333	1.0341	10000	five_prime_UTR	890783	29468688	28789	3.23	820338	2.78	1.1610	130	0	203	
333	1.1447	10000	gene	890783	29468688	484151	54.35	15519618	52.66	1.0320	0	0	333	*****
333	1.0783	10000	mRNA	890783	29468688	528489	59.33	17049936	57.86	1.0254	7	0	326	*
333	1.2578	10000	miRNA	890783	29468688	85	0.01	9251	0.03	0.3040	88	0	245	
333	0.5390	10000	ncRNA	890783	29468688	10433	1.17	173263	0.59	1.9920	241	0	92	
333	1.0382	10000	open_chromatin_state_1	890783	29468688	116582	13.09	3331018	11.30	1.1578	127	0	206	
333	1.2968	10000	open_chromatin_state_2	890783	29468688	100930	11.33	2993384	10.16	1.1154	3	0	330	**
333	1.2202	10000	open_chromatin_state_3	890783	29468688	107844	12.11	3012306	10.22	1.1844	12	0	321	*
333	1.0334	10000	open_chromatin_state_4	890783	29468688	132042	14.82	4633908	15.72	0.9427	112	0	221	
333	1.0076	10000	open_chromatin_state_5	890783	29468688	83833	9.41	4334567	14.71	0.6398	155	0	178	
333	1.0748	10000	open_chromatin_state_6	890783	29468688	98164	11.02	3209186	10.89	1.0119	104	0	229	
333	1.1448	10000	open_chromatin_state_7	890783	29468688	96242	10.80	3031708	10.29	1.0502	77	0	256	
333	0.7367	10000	open_chromatin_state_8	890783	29468688	73343	8.23	2327107	7.90	1.0426	299	0	34	
333	0.2011	10000	open_chromatin_state_9	890783	29468688	81803	9.18	2595397	8.81	1.0427	333	0	0	*****
333	1.1566	10000	protein	890783	29468688	404860	45.45	13194919	44.78	1.0150	1	0	332	**
333	0.8835	10000	pseudogene	890783	29468688	7921	0.89	217582	0.74	1.2043	195	0	138	
333	0.9621	10000	pseudogenic_exon	890783	29468688	6982	0.78	200505	0.68	1.1520	170	0	163	
333	0.8835	10000	pseudogenic_transcript	890783	29468688	7921	0.89	217582	0.74	1.2043	195	0	138	
333	0.7181	10000	satellite	890783	29468688	73388	8.24	1830534	6.21	1.3263	332	0	1	**
333	0.0000	10000	snRNA	890783	29468688	0	0.00	337	0.00	0.0000	21	312	0	
333	0.0000	10000	snoRNA	890783	29468688	0	0.00	2174	0.01	0.0000	102	231	0	
333	0.1837	10000	tRNA	890783	29468688	109	0.01	15231	0.05	0.2367	306	0	27	
333	1.1495	10000	three_prime_UTR	890783	29468688	40795	4.58	1276949	4.33	1.0569	15	0	318	*
333	0.6048	10000	transposable_element	890783	29468688	142117	15.95	4929128	16.73	0.9538	332	0	1	**
333	0.4205	10000	transposable_element_gene	890783	29468688	51833	5.82	1646577	5.59	1.0414	330	0	3	**
333	0.6098	10000	transposon_fragment	890783	29468688	135721	15.24	4806656	16.31	0.9341	332	0	1	**
334	1.1276	10000	CDS	876175	29483296	227030	25.91	8649304	29.34	0.8833	4	0	330	*
334	1.2774	10000	DNA_replication_origin	876175	29483296	16071	1.83	1044319	3.54	0.5178	94	0	240	
334	1.0771	10000	DNAseI_hypersensitive_site	876175	29483296	110576	12.62	3866750	13.12	0.9623	53	0	281	
334	1.0223	10000	exon	876175	29483296	353297	40.32	12251586	41.55	0.9704	118	1	215	
334	1.0341	10000	five_prime_UTR	876175	29483296	19659	2.24	829468	2.81	0.7975	130	0	204	
334	1.1447	10000	gene	876175	29483296	392883	44.84	15610886	52.95	0.8469	0	0	334	*****
334	1.0783	10000	mRNA	876175	29483296	470521	53.70	17107904	58.03	0.9255	7	0	327	*
334	1.2578	10000	miRNA	876175	29483296	0	0.00	9336	0.03	0.0000	88	0	246	
334	0.5390	10000	ncRNA	876175	29483296	600	0.07	183096	0.62	0.1103	241	0	93	
334	1.0382	10000	open_chromatin_state_1	876175	29483296	82246	9.39	3365354	11.41	0.8224	127	0	207	
334	1.2968	10000	open_chromatin_state_2	876175	29483296	75816	8.65	3018498	10.24	0.8452	3	0	331	**
334	1.2202	10000	open_chromatin_state_3	876175	29483296	69188	7.90	3050962	10.35	0.7631	12	0	322	*
334	1.0334	10000	open_chromatin_state_4	876175	29483296	156350	17.84	4609600	15.63	1.1414	113	0	221	
334	1.0076	10000	open_chromatin_state_5	876175	29483296	170054	19.41	4248346	14.41	1.3470	156	0	178	
334	1.0748	10000	open_chromatin_state_6	876175	29483296	86311	9.85	3221039	10.92	0.9017	104	0	230	
334	1.1448	10000	open_chromatin_state_7	876175	29483296	70973	8.10	3056977	10.37	0.7812	77	0	257	
334	0.7367	10000	open_chromatin_state_8	876175	29483296	54733	6.25	2345717	7.96	0.7852	300	0	34	
334	0.2011	10000	open_chromatin_state_9	876175	29483296	110504	12.61	2566696	8.71	1.4487	334	0	0	*****
334	1.1566	10000	protein	876175	29483296	336543	38.41	13263236	44.99	0.8538	1	0	333	**
334	0.8835	10000	pseudogene	876175	29483296	5959	0.68	219544	0.74	0.9133	196	0	138	
334	0.9621	10000	pseudogenic_exon	876175	29483296	5959	0.68	201528	0.68	0.9950	171	0	163	
334	0.8835	10000	pseudogenic_transcript	876175	29483296	5959	0.68	219544	0.74	0.9133	196	0	138	
334	0.7181	10000	satellite	876175	29483296	48498	5.54	1855424	6.29	0.8796	333	0	1	**
334	0.0000	10000	snRNA	876175	29483296	0	0.00	337	0.00	0.0000	21	313	0	
334	0.0000	10000	snoRNA	876175	29483296	220	0.03	1954	0.01	3.7886	103	231	0	
334	0.1837	10000	tRNA	876175	29483296	306	0.03	15034	0.05	0.6849	307	0	27	
334	1.1495	10000	three_prime_UTR	876175	29483296	31751	3.62	1285993	4.36	0.8308	15	0	319	*
334	0.6048	10000	transposable_element	876175	29483296	191054	21.81	4880191	16.55	1.3174	333	0	1	**
334	0.4205	10000	transposable_element_gene	876175	29483296	78764	8.99	1619646	5.49	1.6364	331	0	3	**
334	0.6098	10000	transposon_fragment	876175	29483296	185659	21.19	4756718	16.13	1.3134	333	0	1	**
335	1.1276	10000	CDS	887111	29472360	263917	29.75	8612417	29.22	1.0181	4	0	331	*
335	1.2774	10000	DNA_replication_origin	887111	29472360	40156	4.53	1020234	3.46	1.3076	95	0	240	
335	1.0771	10000	DNAseI_hypersensitive_site	887111	29472360	127726	14.40	3849600	13.06	1.1023	54	0	281	
335	1.0223	10000	exon	887111	29472360	374853	42.26	12230030	41.50	1.0183	118	1	216	
335	1.0341	10000	five_prime_UTR	887111	29472360	26622	3.00	822505	2.79	1.0753	131	0	204	
335	1.1447	10000	gene	887111	29472360	473717	53.40	15530052	52.69	1.0134	0	0	335	*****
335	1.0783	10000	mRNA	887111	29472360	518970	58.50	17059455	57.88	1.0107	7	0	328	*
335	1.2578	10000	miRNA	887111	29472360	263	0.03	9073	0.03	0.9630	88	0	247	
335	0.5390	10000	ncRNA	887111	29472360	4047	0.46	179649	0.61	0.7484	242	0	93	
335	1.0382	10000	open_chromatin_state_1	887111	29472360	114501	12.91	3333099	11.31	1.1413	128	0	207	
335	1.2968	10000	open_chromatin_state_2	887111	29472360	100121	11.29	2994193	10.16	1.1109	3	0	332	**
335	1.2202	10000	open_chromatin_state_3	887111	29472360	98436	11.10	3021714	10.25	1.0823	12	0	323	*
335	1.0334	10000	open_chromatin_state_4	887111	29472360	141977	16.00	4623973	15.69	1.0201	113	0	222	
335	1.0076	10000	open_chromatin_state_5	887111	29472360	93531	10.54	4324869	14.67	0.7185	156	0	179	
335	1.0748	10000	open_chromatin_state_6	887111	29472360	98135	11.06	3209215	10.89	1.0159	104	0	231	
335	1.1448	10000	open_chromatin_state_7	887111	29472360	100381	11.32	3027569	10.27	1.1015	77	0	258	
335	0.7367	10000	open_chromatin_state_8	887111	29472360	63665	7.18	2336785	7.93	0.9051	301	0	34	
335	0.2011	10000	open_chromatin_state_9	887111	29472360	76364	8.61	2600836	8.82	0.9755	335	0	0	*****
335	1.1566	10000	protein	887111	29472360	396179	44.66	13203600	44.80	0.9969	1	0	334	**
335	0.8835	10000	pseudogene	887111	29472360	6129	0.69	219374	0.74	0.9282	197	0	138	
335	0.9621	10000	pseudogenic_exon	887111	29472360	5358	0.60	202129	0.69	0.8807	171	0	164	
335	0.8835	10000	pseudogenic_transcript	887111	29472360	6129	0.69	219374	0.74	0.9282	197	0	138	
335	0.7181	10000	satellite	887111	29472360	45429	5.12	1858493	6.31	0.8121	334	0	1	**
335	0.0000	10000	snRNA	887111	29472360	0	0.00	337	0.00	0.0000	21	314	0	
335	0.0000	10000	snoRNA	887111	29472360	0	0.00	2174	0.01	0.0000	103	232	0	
335	0.1837	10000	tRNA	887111	29472360	369	0.04	14971	0.05	0.8189	308	0	27	
335	1.1495	10000	three_prime_UTR	887111	29472360	44069	4.97	1273675	4.32	1.1495	15	1	319	*
335	0.6048	10000	transposable_element	887111	29472360	140437	15.83	4930808	16.73	0.9462	334	0	1	**
335	0.4205	10000	transposable_element_gene	887111	29472360	47163	5.32	1651247	5.60	0.9489	332	0	3	**
335	0.6098	10000	transposon_fragment	887111	29472360	138826	15.65	4803551	16.30	0.9602	334	0	1	**
336	1.1276	10000	CDS	881872	29477599	248474	28.18	8627860	29.27	0.9626	4	0	332	*
336	1.2774	10000	DNA_replication_origin	881872	29477599	30447	3.45	1029943	3.49	0.9881	95	0	241	
336	1.0771	10000	DNAseI_hypersensitive_site	881872	29477599	129459	14.68	3847867	13.05	1.1246	55	0	281	
336	1.0223	10000	exon	881872	29477599	366060	41.51	12238823	41.52	0.9998	118	1	217	
336	1.0341	10000	five_prime_UTR	881872	29477599	25816	2.93	823311	2.79	1.0481	132	0	204	
336	1.1447	10000	gene	881872	29477599	446574	50.64	15557195	52.78	0.9595	0	0	336	*****
336	1.0783	10000	mRNA	881872	29477599	493848	56.00	17084577	57.96	0.9662	7	0	329	*
336	1.2578	10000	miRNA	881872	29477599	2143	0.24	7193	0.02	9.9586	89	0	247	
336	0.5390	10000	ncRNA	881872	29477599	2219	0.25	181477	0.62	0.4087	242	0	94	
336	1.0382	10000	open_chromatin_state_1	881872	29477599	108824	12.34	3338776	11.33	1.0895	129	0	207	
336	1.2968	10000	open_chromatin_state_2	881872	29477599	103496	11.74	2990818	10.15	1.1567	3	0	333	**
336	1.2202	10000	open_chromatin_state_3	881872	29477599	98238	11.14	3021912	10.25	1.0866	12	0	324	*
336	1.0334	10000	open_chromatin_state_4	881872	29477599	161207	18.28	4604743	15.62	1.1702	114	0	222	
336	1.0076	10000	open_chromatin_state_5	881872	29477599	121421	13.77	4296979	14.58	0.9445	156	0	180	
336	1.0748	10000	open_chromatin_state_6	881872	29477599	68867	7.81	3238483	10.99	0.7108	104	0	232	
336	1.1448	10000	open_chromatin_state_7	881872	29477599	83641	9.48	3044309	10.33	0.9184	77	0	259	
336	0.7367	10000	open_chromatin_state_8	881872	29477599	69411	7.87	2331039	7.91	0.9953	302	0	34	
336	0.2011	10000	open_chromatin_state_9	881872	29477599	66767	7.57	2610433	8.86	0.8549	336	0	0	*****
336	1.1566	10000	protein	881872	29477599	368077	41.74	13231702	44.89	0.9298	1	0	335	**
336	0.8835	10000	pseudogene	881872	29477599	7452	0.85	218051	0.74	1.1424	198	0	138	
336	0.9621	10000	pseudogenic_exon	881872	29477599	7359	0.83	200128	0.68	1.2291	172	0	164	
336	0.8835	10000	pseudogenic_transcript	881872	29477599	7452	0.85	218051	0.74	1.1424	198	0	138	
336	0.7181	10000	satellite	881872	29477599	58946	6.68	1844976	6.26	1.0679	335	0	1	**
336	0.0000	10000	snRNA	881872	29477599	0	0.00	337	0.00	0.0000	21	315	0	
336	0.0000	10000	snoRNA	881872	29477599	85	0.01	2089	0.01	1.3601	104	232	0	
336	0.1837	10000	tRNA	881872	29477599	82	0.01	15258	0.05	0.1796	308	0	28	
336	1.1495	10000	three_prime_UTR	881872	29477599	42674	4.84	1275070	4.33	1.1187	15	1	320	*
336	0.6048	10000	transposable_element	881872	29477599	152847	17.33	4918398	16.69	1.0388	335	0	1	**
336	0.4205	10000	transposable_element_gene	881872	29477599	51029	5.79	1647381	5.59	1.0354	333	0	3	**
336	0.6098	10000	transposon_fragment	881872	29477599	152384	17.28	4789993	16.25	1.0634	335	0	1	**
337	1.1276	10000	CDS	892247	29467224	250085	28.03	8626249	29.27	0.9575	4	0	333	*
337	1.2774	10000	DNA_replication_origin	892247	29467224	71306	7.99	989084	3.36	2.3809	96	0	241	
337	1.0771	10000	DNAseI_hypersensitive_site	892247	29467224	121703	13.64	3855623	13.08	1.0425	55	0	282	
337	1.0223	10000	exon	892247	29467224	344591	38.62	12260292	41.61	0.9282	118	1	218	
337	1.0341	10000	five_prime_UTR	892247	29467224	25041	2.81	824086	2.80	1.0035	132	0	205	
337	1.1447	10000	gene	892247	29467224	457556	51.28	15546213	52.76	0.9720	0	0	337	*****
337	1.0783	10000	mRNA	892247	29467224	489622	54.88	17088803	57.99	0.9462	7	0	330	*
337	1.2578	10000	miRNA	892247	29467224	0	0.00	9336	0.03	0.0000	89	0	248	
